LPL,SEC63,ITSN1,CLEC7A,PLEKHA3,PFKFB2,HLA-DOA,JCHAIN,SKI,CBX1,RORB,SEL1L3,ALPK1,SDC2,SSBP3,BACE2,FGFR1,SPARCL1,PDK4,HES1,CIITA,YWHAG,MOSPD2,GNG10,IL21R,ATP6V1C1,BAG1,EMP1,OSBPL1A,MFAP4,TFRC,CEBPA,IGFBP5,AFF1,IL2RB,NPL,ATP2B4,P2RY14,KLHL6,TPPP3,TACC1,SCARA5,NUCKS1,CAPZA1,SCML4,PLIN1,FCHO2,SGMS2,PRMT5,PPM1A,SNX18,LYZ,IFIT3,CTSB,EFEMP1,STAG2,ASPH,CR1,ITGB2,RNF146,YBX3,RPL37A,DPY19L3,HBB,DIO2,HHEX,LCK,CALM2,SLA,QKI,TBC1D14,TCF7L2,SLAMF8,ALOX5,TPM1,SLC16A7,SNAP23,LATS2,PPT1,APMAP,CUTC,RAB32,PLEKHA5,AKAP12,PID1,KCNIP2,label
0.0,6109.9193,110.692,73.8554,2120.0331,2016.3377,1825.8309,9750.1805,9727.5639,2279.9292,14.3385,45138.48,1559.1758,3.1939,2967.3954,3226.3854,81.1006,2.9168,58.4461,621.0874,79441.2575,3118.0814,515.5021,576.1345,126.5784,3126.2349,2085.5618,7.5571,199.0822,14.8653,18128.8053,73.7611,0.0,10013.6327,56.2269,243.4555,3901.0102,497.8928,7100.5384,0.9538,5177.8857,0.0,8915.2714,11267.5448,1471.5851,29.9301,907.5362,30.1017,1366.9474,6442.1085,1711.2727,17.3394,347.2005,3476.7708,0.0,11384.0477,2158.2103,12144.8732,14626.4473,3226.6012,707.5846,60643.0001,2210.5813,13.4904,10.9281,7531.9692,612.859,14375.1708,785.2534,6064.7809,6060.4642,58.9848,8.0673,16012.8629,980.7934,2570.4166,7779.1066,183.5936,3623.8889,2151.2408,1743.9147,0.0,321.9024,9.9429,2.3954,2500.9084,2
0.0,6794.585,82.6596,38.9786,1701.493,2872.5458,2637.6431,6575.6597,7293.6652,2260.0733,14.0083,39440.8357,975.961,0.0,808.7846,2494.7494,175.5751,6.6814,259.349,894.4014,80738.6729,1808.3376,636.5635,1028.9709,4337.1706,2825.0436,2598.3232,8.2088,279.0159,5.7177,6123.2177,32.8658,1.0782,16545.6073,2.7213,103.3773,357.5111,3749.5765,3122.3255,0.9574,7570.7051,2.1325,10586.8042,9639.1588,1392.9825,21.0539,683.4322,9.7005,1181.7299,5280.9585,4026.915,14.518,251.5872,2514.5689,0.0,12146.8547,1033.9038,6579.8267,18956.2891,2769.3999,21616.233,64543.0425,2682.0281,6.7843,5.5515,15246.3759,1230.988,14119.3758,2714.5915,8800.7028,9702.2665,59.3213,3.52,8366.0626,529.2796,4274.9047,7451.9864,221.5403,2909.5743,1927.6043,1994.7184,0.0,200.9833,32.5758,0.7956,4003.7395,2
11.5487,144.8708,114.5728,52.7355,110.8164,24.1326,359.473,22.0518,258.5334,33.6287,6.7888,1079.7735,114.0176,0.0,67.45,200.451,100.3284,1.1028,12.7837,14.8743,2081.3425,54.8748,196.6944,24.8324,93.3778,30.3301,213.1648,4.0264,41.6501,2.9943,143.8604,0.0,0.9577,158.859,123.3748,26.2114,99.4961,0.0,98.1277,5.0073,127.3959,3.8657,87.8809,413.0313,120.3666,13.721,28.8865,11.9521,94.1183,90.9386,94.059,9.6954,24.8296,564.0487,2.0581,114.7055,71.426,217.8593,1501.4397,29.7933,97.8817,1525.7174,85.0139,453.9655,6.7029,463.4453,47.9825,382.1849,128.8448,76.3876,58.5145,29.9882,1.0426,68.6493,57.5451,51.9449,80.13,4.7934,50.0926,121.5929,57.5539,0.0,103.5784,32.0228,13.524,48.1568,0
8.995,108.1699,81.7638,40.4777,98.6713,30.0033,85.643,262.9123,74.6253,12.9445,19.6463,404.6941,148.5225,8.0991,28.9855,95.4556,73.8004,2.0773,19.2185,7.9487,590.0919,18.7917,304.0151,0.0,41.8051,26.238,148.3709,3.9531,46.5847,2.9918,88.4675,5.9113,21.1557,120.9132,16.6555,29.7334,99.9443,0.9901,107.3341,5.9539,76.4131,20.7924,68.486,234.5281,38.6719,0.9897,22.6576,15.7349,28.1952,60.5113,19.7755,50.314,20.6269,226.5654,12.2183,98.1642,39.3402,97.471,174.4616,23.8484,84.568,1334.2281,115.97,1676.9577,19.962,78.4125,36.0077,237.3673,57.5861,109.8704,36.0569,12.452,3.4931,80.1913,126.9009,86.5324,84.2163,13.8372,66.9072,38.6332,30.7979,0.9944,167.9415,7.4221,2.097,14.4396,0
30.8769,171.993,354.8163,160.5157,200.8106,49.9424,52.8568,396.7566,163.3112,42.0542,74.4215,431.9734,342.376,30.2544,82.8247,115.9937,222.2197,4.0185,46.7007,35.7511,699.7143,43.1508,965.1857,0.0,100.7661,56.1287,297.3755,42.7464,162.4923,33.678,213.5015,27.5195,41.9011,131.737,34.8182,62.0658,88.0898,18.0332,372.4725,32.5304,137.2496,32.5637,71.8708,201.857,51.6031,58.2743,60.0624,50.7003,32.6453,44.4861,70.5941,69.9373,70.7601,388.0286,45.3022,122.9041,140.6908,187.4653,167.2567,21.9472,191.0271,792.4269,225.9988,477.6369,31.011,79.355,138.4814,282.3921,34.9787,85.1893,41.3357,44.7024,28.1268,96.3528,283.9916,214.9858,102.2082,46.2238,84.6672,26.5973,21.2302,14.9395,565.4928,70.4034,18.5039,54.4232,0
0.0,347.6494,67.174,39.484,314.8639,216.1345,1128.9732,756.2034,336.1417,95.8498,10.1439,5266.0474,91.356,5.1718,37.552,485.4068,50.113,0.0,5.2432,1.0141,7702.1128,117.9903,177.4921,110.8785,328.9707,134.7879,397.8184,1.9079,33.6449,2.0487,288.581,0.0,0.0,1145.8676,8.8874,24.1008,92.4293,51.6307,426.8057,1.0095,697.1097,1.9271,605.569,1936.924,143.6414,4.9237,46.2663,4.6505,207.3241,413.393,395.5876,5.0518,44.6136,918.9611,0.0,360.6044,66.0203,894.5811,702.3288,123.6294,1742.1907,3579.0946,202.5966,192.1748,2.0033,1530.2182,217.4462,1853.0065,448.485,697.9583,427.0268,3.134,0.0,1179.5327,55.6794,208.1526,511.594,19.0922,389.1106,215.4258,157.7863,0.9982,111.9655,14.7875,0.0,157.7914,0
4.9961,305.6636,144.2926,79.5838,120.0167,1.2897,60.8971,29.1464,53.0793,10.5175,36.2318,154.6286,305.9105,0.0,36.8703,96.7385,141.1474,0.0,0.9842,22.7686,237.0409,12.0046,390.9517,0.0,76.8096,26.3528,537.2578,55.1123,61.8786,0.0,137.3457,0.9988,29.9729,159.3325,44.6168,65.0968,67.7941,41.9368,40.3525,0.0,283.4735,0.0,34.0641,55.7149,28.7774,43.7904,31.6308,0.0,28.7467,298.3208,58.0415,13.7745,28.4773,145.434,35.5855,62.6569,38.8632,45.6599,322.2692,8.9699,163.4514,1883.743,84.7945,125.6665,16.0578,230.7738,22.0038,131.8789,0.9913,154.3854,39.9967,0.0,0.0,74.685,135.6251,93.4529,49.4635,4.0061,34.9646,44.8967,0.0,10.9044,320.0624,12.64,1.9973,30.2966,2
41.0322,490.3446,183.1242,34.4486,214.5096,25.4648,39.3502,846.081,15.0282,29.9906,10.8898,984.9854,71.3945,1.0007,232.8607,171.5666,112.0528,10.892,7.9834,29.7634,537.895,62.0406,160.3285,7.6514,64.7768,12.3062,314.2476,2.0089,43.8377,19.9166,412.7076,13.2255,17.0335,158.6604,14.0465,28.5379,151.8263,2.9967,201.8665,30.8228,738.5038,28.9861,501.9446,893.4332,102.52,46.8328,22.1059,7.4417,87.6296,734.9508,91.0478,2.1284,56.2233,285.2686,0.0,443.5594,57.6418,246.6794,113.8206,58.8823,130.7762,3671.3236,117.3294,8.9835,4.9298,784.1536,95.7359,184.3714,70.8753,522.021,177.3662,23.0906,0.0,118.9567,135.4837,105.9103,58.0287,18.0309,149.5819,48.8952,45.6628,0.0,166.1661,31.5222,0.0,87.7822,2
22.2236,698.874,202.4758,50.0139,452.3802,99.6831,0.1529,3723.3857,104.0272,95.3554,23.7511,2276.2704,121.8811,17.9776,187.5846,235.1565,118.1475,0.0,5.965,29.7075,656.3375,67.3657,153.9154,173.4415,47.946,20.0586,683.0836,8.104,100.2965,7.9559,560.0929,18.7522,55.5582,312.6873,27.3426,23.5506,78.3685,8.0094,245.5262,16.845,1131.4911,20.8025,1077.0439,1006.0328,92.6158,23.8336,48.3568,12.4554,101.7249,1913.3567,122.8421,286.2126,28.9653,669.8385,7.9224,191.9882,89.4373,266.5506,217.2546,153.9465,621.1816,8073.0071,119.9883,78.7281,14.4265,1279.5986,118.7043,607.6987,9.9333,806.449,313.4524,25.0846,19.8214,485.5815,137.535,202.9612,281.5413,83.2219,474.1965,122.8235,129.722,1.9803,204.2386,45.4342,12.9811,78.478,2
4.1669,956.4759,269.8823,113.6901,769.7881,423.4243,0.6164,767.1656,38.8956,65.9668,43.5056,2615.2337,419.7235,13.498,32.7642,123.1499,193.049,12.3486,16.3649,12.9114,1037.6776,105.2699,770.0322,52.4639,245.8165,86.9707,683.9746,22.7332,117.9553,3.6837,1122.3357,2.2817,10.5676,1669.7357,13.8731,39.5379,29.4809,24.1178,307.9584,1.0099,3597.4427,15.6396,1172.0545,2433.7981,68.3979,12.7255,143.6777,17.1804,80.3811,1524.129,93.5497,43.417,72.3558,427.4306,10.9786,2372.0798,99.7693,424.6812,133.0678,129.2327,1353.8498,2374.1777,438.3531,33.702,11.6393,1280.0577,98.3846,1101.0284,82.1054,1412.9192,174.0336,21.2486,0.0,339.9208,232.0861,436.5898,361.4564,42.3128,87.9509,48.8404,65.6162,3.0,418.7349,29.871,6.5608,134.3863,2
6.0963,495.2854,26.0538,15.0167,456.455,124.1215,1.1599,27.6391,434.7159,103.5856,4.0435,3181.0423,169.6991,0.0,337.8284,200.5211,280.8147,0.0,24.2353,16.7737,4508.4337,122.7133,190.1008,72.3827,149.3465,177.7426,329.7524,0.0,10.5211,2.0423,1113.9217,3.391,0.952,703.9681,187.8579,21.3932,397.0203,4.9206,225.6853,0.0,1109.0615,0.0,1064.8414,2593.2991,121.3878,2.8921,64.5461,3.779,80.4714,710.0298,359.6262,89.7492,79.7391,789.525,0.0,864.3436,285.1272,119.3652,2005.4282,178.9947,46.2587,2091.4661,150.932,456.0174,2.2877,858.7491,7.2662,2002.2226,348.5611,691.3681,260.1726,19.1726,3.5884,162.6432,72.9349,155.6094,764.7176,14.422,411.7393,431.2952,120.6087,0.0,46.6499,0.0,0.0,60.6675,2
8.1119,1360.7673,235.4559,66.506,670.3014,191.9304,3.2101,1350.4239,328.9709,332.0989,28.941,5442.796,306.4603,9.8722,310.886,540.1904,163.1372,1.9327,36.4922,4.968,2292.5658,235.8096,536.8004,217.5782,75.7188,186.0259,533.0745,35.5066,98.6722,18.1125,2227.939,8.9991,30.9413,844.706,66.9972,84.183,1074.9029,31.0787,555.2366,22.9751,927.8486,44.1294,1146.5294,5584.8184,433.8018,42.961,80.8353,11.7102,291.2186,929.8884,207.9073,816.2925,192.9518,1292.355,7.5719,1310.6568,237.7134,2090.9529,650.5735,461.58,234.934,3229.6945,311.0279,774.0738,14.7508,1804.7457,218.7188,1841.4735,148.2447,862.6434,619.0027,65.7348,24.9818,909.972,223.6385,235.8809,853.0577,75.862,728.5949,508.474,390.3018,12.1108,232.9133,46.3568,3.3486,373.0923,2
0.0,630.0314,28.8227,25.8973,409.2754,177.7779,2.275,5101.4386,309.4607,133.482,3.0813,4882.185,181.4715,0.0,245.1687,269.3505,24.4823,0.0,65.3701,1.9751,2941.9321,156.6261,102.344,151.4545,25.437,109.3077,266.2787,7.756,35.8089,0.0,1148.0599,8.7928,0.0,882.0651,10.7578,23.1012,478.5545,59.6815,568.7734,0.0,338.4525,0.0,611.9756,2243.379,168.4938,4.898,58.14,3.0183,200.534,294.522,174.6691,858.1125,126.4904,775.6716,0.0,702.2606,136.2278,901.9826,393.5046,127.0397,134.9918,4966.0588,107.0673,848.0012,0.0,746.6976,210.5863,1681.9591,52.8461,499.4446,365.1765,6.9698,0.0,1622.6157,58.57,211.8637,616.0488,14.5488,588.464,277.4024,203.5079,6.9772,40.7895,4.9115,0.9785,197.558,2
0.0,464.7716,50.5708,16.5676,185.9371,290.2102,23.0945,911.6522,221.4198,57.7232,5.7168,3092.1985,142.9308,0.0,45.6553,350.6782,27.554,0.0,27.3131,2.9307,3519.5961,74.0588,226.7309,65.3451,245.1337,119.598,295.1709,1.1131,52.8619,0.0,328.8959,0.0,0.0,878.7596,10.7118,12.8432,27.5106,108.3297,278.6054,0.0,463.6133,0.9671,531.4876,1229.131,99.1025,6.6828,47.6106,1.1903,168.2116,287.5956,135.2378,41.0836,41.136,439.8193,0.0,669.5412,44.5359,651.8552,681.3414,104.8637,692.0657,3031.1444,156.8333,465.6424,0.0,826.8578,71.3496,510.0456,291.1295,489.4288,315.26,5.0022,0.0,1288.4082,24.6735,239.6706,499.5798,15.1058,326.1644,217.9736,111.1324,0.0,67.5345,5.8087,4.5545,494.4543,2
3.1704,744.5154,97.0837,58.0791,603.6089,160.0425,6.4276,24.7077,263.755,62.1579,27.1343,3381.0478,307.0871,0.0,315.0053,249.4364,436.641,1.0997,14.523,7.9099,5066.2834,114.1702,465.1055,116.8958,188.3044,309.0693,503.2835,14.5095,27.7378,2.9472,2313.2725,7.5365,0.0,781.5647,160.9127,18.453,405.6941,4.8724,191.8348,2.9798,1796.6308,0.0,1131.4411,3016.1879,246.5703,14.6599,198.7988,1.2281,86.0333,970.1928,310.5332,67.5187,52.3752,682.0427,0.0,1595.5491,497.3154,95.0904,2335.3479,176.7249,96.0832,1560.1881,250.6482,76.0154,1.9904,798.1293,17.8376,2106.0386,321.425,1109.5627,223.2814,49.8464,1.3464,281.4682,157.148,292.4292,853.125,8.6704,375.8482,398.7893,146.4557,0.0,196.3845,5.8481,2.2726,38.2188,2
0.0,957.0286,77.4766,55.7987,527.72,101.0982,3.416,1261.955,306.1287,103.461,44.2531,5352.2476,341.598,1.1454,292.4695,225.0016,59.9892,3.4302,11.5034,11.0226,3807.3509,149.2171,549.6663,74.429,39.522,154.6016,378.3193,4.7787,37.4343,3.9709,2356.5125,0.966,0.9884,1005.6132,48.6464,50.5757,925.741,30.1449,476.8349,1.998,714.6143,0.0,717.4638,2520.2599,317.1323,6.2826,96.0397,1.2043,124.7641,693.234,76.0973,75.4608,100.0323,644.2932,0.0,1312.5311,235.0692,1499.9626,476.7625,218.6408,130.5511,1770.7613,299.2874,86.4604,0.9839,643.5753,110.2177,1420.4011,66.8241,784.564,363.3074,1.9294,0.962,1153.5961,121.5483,441.5521,595.8792,26.5979,318.6513,152.6498,152.7472,1.0126,152.322,15.4355,0.0,347.4687,2
0.0,696.2108,71.0234,46.191,432.2798,403.2224,14.643,2730.9464,337.1385,67.6412,28.4207,5755.9917,282.4158,0.0,118.4506,398.9441,57.1173,2.8873,24.0034,5.0182,5285.0795,91.3698,418.1627,85.1438,219.751,210.7548,419.2424,1.8901,49.7317,2.0685,874.45,1.1226,0.0,1466.3663,6.6508,35.4838,208.5907,105.0685,484.9562,1.0161,706.9659,0.0,760.9089,2122.187,125.4893,0.0,96.511,2.6397,183.5014,575.8865,161.9319,100.3047,50.6101,667.2075,0.0,1096.4697,132.1416,1029.6069,761.6284,166.5414,985.2178,2658.4414,273.3829,188.0217,0.0,874.2066,135.357,1179.341,338.1,882.0313,510.7833,13.7516,0.0,1051.9693,142.0072,540.4739,709.3008,15.1343,442.9729,223.1826,183.9599,0.0,125.3294,3.827,1.26,431.1992,2
0.0,438.1512,53.2257,16.1759,349.333,296.3113,13.4506,1853.7471,297.831,88.85,6.3136,4443.2271,194.2794,1.9014,39.7562,476.5281,27.9225,0.9601,5.7836,7.8116,5373.4776,135.9525,153.7517,97.1592,283.9646,114.5086,462.25,0.945,53.0803,1.0935,381.0564,0.0,0.0,1099.3382,0.0,10.1511,30.5405,157.2929,305.8175,0.0,580.1708,0.0,659.2085,1556.7168,106.2955,12.0168,40.4471,11.7753,202.6491,347.3705,146.7483,4.3597,21.7166,668.4464,0.0,609.0265,49.9494,712.3667,1077.9908,136.1273,1295.7558,4036.8061,188.751,142.1118,0.0,1455.2514,130.6035,919.3438,415.0304,706.4934,453.0327,14.2654,0.9549,813.9484,58.7923,306.4468,847.7461,13.2396,532.2858,217.6086,224.8952,0.0,44.4644,2.9247,3.4023,526.924,2
0.944,929.4529,132.8566,70.0931,668.4553,217.7593,418.1388,68.3523,219.5237,97.1972,31.301,5984.4409,419.3842,1.9252,183.0378,479.611,354.0157,10.5502,18.6866,11.0289,5656.9601,120.9102,852.955,52.113,128.5324,310.6978,509.5973,10.3809,79.9923,0.9736,2254.5886,3.309,3.739,1138.1192,125.6194,33.405,838.3689,4.7903,224.1689,2.0696,2705.5597,1.9041,1168.048,3614.895,471.1643,6.1834,144.4247,11.0758,115.0202,1253.7086,303.1453,387.3163,77.6823,821.8158,3.344,1753.7063,593.6265,408.4898,1973.5626,362.9733,275.5912,1525.1086,318.9936,1914.1455,11.383,774.3578,33.2976,2914.0825,549.5155,930.8686,288.6172,43.0385,0.9513,113.8662,158.3031,250.2463,939.6993,36.5277,345.4019,445.5283,170.5943,1.0137,301.215,21.4354,8.6216,106.1056,2
2.8346,1114.8322,118.3117,152.0252,679.6523,170.3538,283.1724,474.9596,323.2154,103.0349,29.7588,7573.4943,430.9581,0.9455,126.2743,409.6817,100.0105,0.0,38.1154,2.0909,5520.9281,172.0867,773.4683,124.6546,38.3706,307.7737,448.5801,6.5888,70.4459,1.0617,1668.8087,2.2207,1.8711,1431.7299,27.5113,67.0199,1121.4064,68.8871,532.9591,1.0368,1202.1468,1.9061,848.3896,3080.0682,333.9402,1.9069,165.7712,14.4686,133.5639,844.4301,143.0263,1015.1607,67.9591,858.0017,1.1995,1778.323,376.5162,2120.2877,669.8678,295.7264,220.5309,1697.053,341.0162,1425.1064,5.704,518.6721,40.1427,1970.5097,315.5746,1060.7502,425.4743,56.9572,3.7107,1297.1744,164.5778,384.7206,813.2727,48.7469,538.8397,218.3713,240.6794,10.1547,224.4015,22.517,3.8535,262.1171,2
0.0,1184.3254,151.5975,125.7722,675.5674,271.078,457.7888,2011.473,221.3772,89.0952,26.085,10541.3435,403.6461,0.0,255.0273,355.6396,93.9381,0.9608,68.9735,3.0813,6042.6519,191.7296,735.8851,127.4008,64.6935,302.9527,468.1042,4.6921,121.5826,2.9232,1570.4906,0.9564,0.0,1797.9523,21.721,66.2203,891.1166,193.7053,788.961,5.0721,974.5681,1.9556,1111.2488,2776.3257,282.498,0.9526,154.8883,20.9766,164.5163,833.4704,88.1793,729.451,48.3698,830.8147,0.0,2089.9217,423.1898,2369.0101,584.7998,333.6196,306.0907,2326.0704,390.781,2511.2867,2.8312,505.0337,120.2024,2008.3685,87.8204,959.7692,467.1645,15.2228,0.9514,1107.6205,196.8065,672.2767,791.3533,43.4654,505.1273,288.4483,250.457,5.0804,236.7505,20.7466,6.8283,313.1207,2
0.0,1074.2744,261.7366,127.1191,461.4692,502.9354,719.4583,407.8594,449.0875,81.5368,42.8787,7042.2162,285.6798,0.0,132.9808,551.4247,127.7131,2.2076,103.0997,5.899,10634.7434,127.0197,751.1477,124.8505,447.7091,273.3911,702.6046,0.0,124.0931,5.407,508.8588,3.4546,0.9142,2526.9456,1.1974,31.7859,66.1397,278.2018,622.9208,0.0,1419.6623,1.874,1475.9491,2201.2922,308.0391,0.9375,109.332,10.3329,124.1747,574.6626,286.734,148.1892,59.871,948.9058,0.0,1316.8303,166.911,1294.1451,1245.2826,194.6343,4316.1299,2508.7396,479.4401,2924.8917,0.9289,1025.6816,145.3947,1192.9099,777.2993,1074.4865,929.6773,8.7597,1.872,685.4117,184.9545,516.7521,813.7066,43.9969,504.3923,286.1752,257.7819,0.0,236.4141,13.2911,0.0,368.6844,2
22.9583,236.2455,377.3723,284.097,281.7931,47.5428,4.8858,32.865,143.7167,52.2421,81.6307,174.1594,610.9769,49.7201,115.9278,154.6716,302.7735,22.68,83.7873,42.1843,650.7679,22.9234,1888.594,20.0933,95.2632,85.4734,603.845,89.8106,181.5807,32.1187,210.0919,53.0583,36.4525,135.0382,59.1994,152.2492,96.6536,12.7017,524.7085,33.9484,156.5012,45.8698,101.5461,167.3693,102.4911,100.9809,88.2528,34.3333,27.6146,45.0015,61.094,103.7285,122.135,510.9953,50.4319,219.0906,269.28,252.3168,235.0141,70.6395,366.5831,582.6828,376.0476,26.4536,51.93,96.8647,124.6749,358.9639,26.0414,147.4137,71.1996,144.0352,10.5592,55.0258,447.8983,270.9122,154.2224,120.4191,54.8953,19.3155,13.0542,54.1938,735.6038,169.003,19.4638,59.2291,0
22.8412,120.8408,185.2524,148.8287,146.1158,71.8009,25.606,103.6435,51.6116,33.7684,12.2796,96.4572,250.8069,16.436,66.2039,83.2882,219.7726,12.827,27.2506,16.023,422.8517,25.8594,853.4477,26.5181,55.9896,39.6664,253.106,24.7419,106.4953,28.3275,125.08,18.8394,36.2133,103.6865,42.3705,62.327,13.371,5.8262,178.1691,41.3804,69.3843,31.4867,40.2921,103.8577,43.3321,37.8987,44.2473,53.37,29.2534,78.2362,40.2299,36.5239,29.8043,257.515,30.3143,97.5588,111.7978,74.7593,137.7958,16.5974,208.8938,477.2628,176.4636,572.8307,20.2659,71.3466,68.2659,172.4313,57.9981,58.4486,69.8125,55.5845,9.6458,37.0029,201.0024,137.2632,66.4253,41.4405,53.1831,34.8659,10.5528,3.9738,373.1589,52.7896,5.1258,8.686,0
97.133,337.9425,591.4069,432.001,456.2444,117.2472,3.9334,75.854,173.2259,81.9098,123.6454,223.5083,873.0125,111.3652,144.2894,214.8636,429.6552,42.0985,167.6787,77.9197,999.0319,56.9122,3337.8318,41.9393,250.278,144.7128,862.8805,120.046,381.0323,40.0313,384.9039,52.5374,100.8222,228.9705,71.1964,232.5821,77.5681,11.2587,914.1561,35.9764,260.0381,107.1426,74.4373,235.9645,166.7644,132.2169,162.8867,158.0609,61.9433,189.1796,131.9869,166.5569,165.8122,829.0655,132.5723,272.2673,318.595,303.3789,213.5946,61.6404,595.6564,456.2602,533.7789,16.0547,53.0297,148.5024,258.7571,456.8889,73.7792,236.7086,115.4588,228.1326,33.6356,87.1272,630.2654,405.9264,245.7265,136.0185,130.9831,80.2051,33.4395,71.0466,1362.3776,232.0337,37.9576,81.339,0
45.3685,214.7055,527.0376,265.0673,288.5001,82.9737,11.6264,14.1865,160.33,66.8334,95.2816,51.8315,576.1912,39.1208,96.4609,144.8351,408.4626,21.8276,97.7293,35.2848,691.5216,52.5926,2165.3186,18.81,177.0809,99.3644,660.0446,58.3296,215.4062,48.0708,336.7502,22.5765,79.2218,105.5544,60.4901,143.2683,38.1884,8.7482,577.7063,33.3212,111.5364,79.9819,59.3518,100.3611,89.6214,88.4114,94.4322,52.394,23.0362,87.6417,74.5855,188.5017,118.1642,601.3579,46.093,195.8186,178.9544,186.7857,156.3295,28.908,328.8367,262.7376,388.4781,3.4046,23.5074,72.4268,171.4832,341.9825,56.3509,119.5041,83.3419,112.8511,39.8871,41.9049,572.1547,221.7282,183.221,110.7161,42.2507,40.7839,19.2273,19.157,831.3502,169.117,21.1538,62.4329,0
41.665,299.3961,384.4556,191.3359,280.4837,145.2771,1.6981,216.2849,118.2526,72.6725,74.1767,952.2644,508.0098,27.3267,177.7402,208.0067,234.829,4.014,74.4409,66.9214,1371.7247,58.8814,1772.374,14.8828,142.6094,93.2274,677.1966,45.3116,167.2487,21.7198,340.3424,13.1996,41.242,181.6544,74.0136,141.4894,123.8718,17.3212,547.1611,47.7174,282.0514,56.3404,159.2655,557.3349,164.6806,77.9799,63.2061,58.9817,31.8837,173.7754,96.9175,112.7665,102.0091,736.1636,34.1585,250.4273,198.4862,343.9607,410.7518,69.9193,280.7924,849.3579,330.9998,96.9313,31.6226,238.6173,174.9174,698.288,87.5829,171.0968,97.9953,113.5121,20.9684,78.2574,446.0978,226.3651,215.1897,35.2291,105.5406,71.3969,34.2682,18.9917,659.104,99.0178,5.3122,79.1491,0
17.7578,225.3295,141.3319,74.1576,101.5553,28.8549,0.0,542.8484,82.9397,23.1075,4.8981,747.2616,125.426,51.7714,18.0763,101.5606,24.9278,12.1252,0.0,2.0047,838.9706,49.1819,421.2902,11.5629,20.9916,34.87,167.3319,0.0,40.4153,9.9622,187.5467,3.2727,6.595,183.6459,7.8611,30.8913,54.2192,11.6449,129.3419,13.3908,86.4582,3.9766,81.276,473.8064,99.6979,19.4136,7.882,14.9111,19.3704,44.0247,51.8002,3.2439,39.2577,322.1536,13.4502,137.9614,93.4261,216.5364,131.7317,21.4806,70.0895,1471.3109,89.0662,10179.1007,21.5778,133.8963,61.0816,302.5437,63.5413,121.1606,50.9254,6.6315,0.0,177.6136,60.2485,64.0951,149.3929,12.905,91.2554,124.5527,34.9678,0.9804,188.9925,37.5153,10.3404,21.566,0
99.8116,304.5211,441.6984,278.7651,289.5044,123.563,0.7631,32.3993,84.6602,64.0654,81.5974,116.6145,667.6554,37.5796,89.2068,157.4766,358.9263,27.1591,104.9748,49.5332,707.0197,28.9679,2983.2636,28.6136,152.8108,114.0742,692.7965,87.1914,306.9514,30.6677,275.9175,9.561,55.0223,155.4008,51.5805,155.8599,72.8011,25.0086,460.7328,20.6074,135.8414,48.1636,74.8562,154.4901,97.3772,47.1696,87.8944,81.303,36.6061,98.7628,91.5521,124.0916,105.1381,570.74,59.1218,205.6349,201.4921,179.237,114.5318,55.4674,391.2871,283.9025,387.1186,8.3344,29.6147,63.0788,194.8307,384.0604,79.1044,167.8854,86.2231,148.3419,37.1276,62.881,581.0859,327.8533,218.4606,121.7288,70.9418,39.0463,27.0439,28.3381,907.0911,185.2536,39.7245,54.1569,0
41.9813,235.1967,507.4551,260.9,321.0535,121.1007,0.1677,39.541,176.2984,73.8598,76.1975,76.1448,630.0662,26.1901,140.3679,146.042,481.3192,46.973,88.3666,37.2439,706.0649,38.5712,2266.0136,18.7252,170.4249,99.7138,729.6623,35.9666,275.269,45.2602,266.667,29.8864,97.6406,120.2207,67.3027,134.6171,43.0495,3.9745,594.5075,63.6871,236.6681,61.7092,119.4931,90.546,113.4049,122.9542,74.4775,47.4341,6.428,180.9383,85.874,203.2189,103.1506,660.637,55.9469,184.6269,202.1405,162.9349,214.0087,14.9285,478.757,249.5946,456.1805,19.6196,31.6612,66.1464,160.5267,321.0927,50.5658,121.6739,89.1961,132.9697,7.0491,27.4068,429.5392,310.1587,205.0831,90.253,44.399,37.3075,34.0433,25.3596,918.8154,144.3584,37.0029,66.84,0
32.9586,165.3964,436.0782,242.7921,243.4392,135.1198,20.9072,82.2044,213.771,49.6582,72.5243,583.046,512.973,52.8451,121.4592,197.011,453.9318,26.0708,135.7271,48.561,1192.0097,57.7063,1968.9607,12.8699,191.9851,72.7189,581.1379,53.5788,240.5512,56.2512,320.2531,42.0436,57.3984,144.8354,97.6176,81.5471,130.4936,4.7206,451.5388,18.8597,206.0945,46.3068,114.7135,266.5144,103.4096,88.8995,89.1976,98.406,27.4212,163.494,95.612,100.2221,100.4925,712.2316,46.5653,198.0706,194.7894,193.0109,807.8769,30.6672,330.2071,931.1134,313.989,50.5384,49.8486,154.6399,173.8479,491.9318,87.2928,219.9375,111.0284,130.0933,34.3883,65.9717,430.4752,249.3336,212.908,57.7648,78.9376,64.3008,49.3106,9.9958,685.3568,125.6894,27.5858,54.9652,0
