"",gene_symbol,GSM1820115,GSM1820116,GSM1820117,GSM1820118,GSM1820119,GSM1820120,GSM1820121,GSM1820122,GSM1820123,GSM1820124,GSM1820125,GSM1820126,GSM1820127,GSM1820128,GSM1820129
ENSG00000155890,TRIM42,99.4292,57.2809,42.4506,37.0217,65.2676,6.9982,36.4054,17.6146,99.3757,42.8735,36.471,23.5636,23.0094,32.3833,27.71
ENSG00000155893,PXYLP1,1074.5412,574.1947,385.5308,370.6207,472.1598,125.0588,385.798,285.1894,903.9303,436.0343,238.5928,413.4463,255.6722,364.6039,305.786
ENSG00000155897,ADCY8,166.8157,101.83,68.8539,45.1838,65.0963,12.0888,96.8659,31.7598,197.6024,92.3487,56.5048,29.3307,33.018,47.7673,52.175
ENSG00000155903,RASA2,7346.6608,4689.4089,2173.6647,1781.4626,3348.9792,1569.1331,2214.1272,2229.196,6668.4453,3625.391,3213.2253,2456.8772,2761.5148,2639.1149,2935.6972
ENSG00000155906,RMND1,696.047,321.8089,234.2505,213.7812,281.0353,335.7356,341.7766,356.3655,1083.0603,455.716,315.666,391.4611,287.3076,436.5138,388.3663
ENSG00000155918,RAET1L,48.7453,23.5151,18.7925,18.851,35.6231,0,10.3787,4.4424,22.7841,11.3868,7.5584,10.3273,6.4358,7.7967,16.3527
ENSG00000155926,SLA,5491.4437,2748.9985,1785.7203,1508.4216,2446.0701,2870.9205,3190.2857,9167.2274,12298.9832,3766.4107,7398.9455,5505.6796,6110.0863,6235.4784,3745.3972
ENSG00000155957,TMBIM4,4027.5814,2283.1483,1131.2652,838.4772,1163.3012,2495.9827,2184.0973,1807.3819,5965.5926,3582.7427,1319.9462,1536.6796,1143.1162,1538.9165,2144.1879
ENSG00000155959,VBP1,1320.8101,856.6355,419.6179,349.6665,526.631,1303.1727,1443.1939,1035.1227,3291.3984,1427.6839,1049.3412,942.7125,1089.4088,1142.7556,1219.7655
ENSG00000155961,RAB39B,735.315,357.6567,262.7372,274.2449,324.1358,277.4526,731.8153,990.0572,1822.4627,976.1149,756.426,636.1377,799.6472,717.4387,727.9405
ENSG00000155962,CLIC2,411.4824,272.681,146.0533,177.9218,102.2354,34.0553,167.8046,95.0013,347.4254,187.5583,45.6713,132.9441,52.4708,139.9725,139.9536
ENSG00000155966,AFF2,929.9213,523.847,327.3041,256.6997,424.156,71.6748,257.6635,199.8886,1035.2127,427.6344,159.6802,236.3802,167.9728,186.5196,292.2955
ENSG00000155970,MICU3,1050.3629,529.4116,357.0291,185.8106,420.9023,153.0223,229.1506,492.6593,601.5782,551.4162,393.7482,430.833,83.831,233.181,84.6596
ENSG00000155974,GRIP1,250.237,126.0696,83.043,80.835,83.9005,16.6225,72.6858,41.6937,235.7173,112.0049,47.4218,36.5035,43.1337,44.8681,67.4755
ENSG00000155975,VPS37A,1943.1733,936.7382,594.9252,525.4406,800.6745,1028.2282,1096.0402,1208.5552,3015.1517,1493.5809,1328.5929,1110.1193,1044.6824,1248.8238,1219.8572
ENSG00000155980,KIF5A,471.4069,197.7405,147.9079,148.3524,202.4981,37.2953,336.4213,94.6956,760.9882,233.1749,275.465,119.7495,97.7185,208.5064,259.9914
ENSG00000156006,NAT2,89.8443,41.6474,22.9918,27.3771,40.1147,7.3331,16.2876,15.0135,56.7283,24.2546,12.9303,16.3046,9.4431,16.3542,13.5138
ENSG00000156009,MAGEA8,82.7768,32.9803,32.0876,24.8372,38.1335,6.0113,22.6642,4.3149,71.2304,27.1188,26.4919,8.4313,5.4696,12.7004,24.9569
ENSG00000156011,PSD3,1848.0243,919.595,850.1965,797.0738,666.5926,157.3693,951.3685,403.9519,2568.7525,6434.4114,485.2324,2534.4619,207.7676,325.4444,428.2841
ENSG00000156017,CARNMT1,1489.204,961.7623,507.5941,397.7346,758.2406,385.269,740.8999,534.9724,1548.5639,780.8826,475.1746,567.1724,692.3523,602.6046,574.2566
ENSG00000156026,MCU,896.3224,507.3712,333.8858,317.8481,443.4479,363.1943,986.9194,840.6753,1861.3106,1135.8563,757.1415,677.7399,623.044,764.8982,725.4624
ENSG00000156030,ELMSAN1,12284.5794,6006.8034,4282.4456,4090.6063,6842.908,3992.9105,2561.4158,4416.9522,8832.0593,4682.8333,9302.0898,4377.3671,2878.5625,4968.914,3312.2922
ENSG00000156042,CFAP70,966.797,427.5511,334.0914,305.7145,472.4954,92.2622,231.8855,187.3133,1289.9151,419.5845,238.225,267.9024,184.7228,617.0266,453.6452
ENSG00000156049,GNA14,121.2468,53.2852,43.9068,27.614,55.553,4.0068,23.6459,17.8717,96.8677,38.6469,12.5876,12.674,14.5492,13.0615,37.6211
ENSG00000156050,FAM161B,823.3856,350.8001,278.5507,265.268,372.127,203.23,190.2495,338.8179,663.6484,300.2026,333.815,375.3642,370.7793,399.5972,226.3547
ENSG00000156052,GNAQ,573.7255,308.0773,162.355,214.6617,378.5248,89.7903,350.3037,344.565,412.347,237.5277,128.9308,782.3158,393.0521,1140.7849,244.6364
ENSG00000156076,WIF1,135.1694,68.1888,31.6842,40.1269,42.4643,12.9574,24.691,17.0436,88.9687,34.3831,11.5453,9.014,11.2625,19.3394,23.4392
ENSG00000156096,UGT2B4,179.4882,58.9422,43.9026,45.2134,53.8278,8.5474,18.2349,11.9472,55.1887,29.4328,22.8373,8.8649,15.9124,11.3097,17.791
ENSG00000156097,GPR61,284.8635,165.9734,99.9392,100.1009,204.6962,25.9941,72.833,73.6876,236.9135,102.5285,72.6309,80.0218,65.6396,81.8635,70.2977
ENSG00000156103,MMP16,725.4956,375.7771,231.4589,203.0229,321.1138,48.8017,223.4159,96.0851,579.0634,232.596,110.5332,132.6523,98.3046,133.2964,163.8121
ENSG00000156110,ADK,3641.7292,2158.5082,877.5849,1051.5889,1945.8057,2324.7086,995.1617,1603.4468,3071.9192,1398.3513,585.398,834.3018,685.0929,1233.6464,1132.7321
ENSG00000156113,KCNMA1,1311.5377,616.3818,390.3652,384.838,534.3444,95.6311,354.7573,183.5386,815.1974,421.0198,187.4858,209.5935,181.4091,251.3042,269.0044
ENSG00000156127,BATF,211.5582,77.6435,105.2453,105.6562,109.1284,616.9536,456.0925,455.8989,887.1825,603.9203,2738.1727,420.0622,459.5849,727.1209,312.4896
ENSG00000156136,DCK,7310.809,4217.4831,2250.956,1953.898,2905.5698,5435.5796,4028.6585,2841.0012,12720.6503,5827.1117,4533.8953,3755.5534,2353.5883,3273.13,4917.539
ENSG00000156140,ADAMTS3,482.7896,245.659,123.7869,113.9863,182.1433,34.1669,108.5809,84.6176,354.8463,175.9375,71.8453,58.232,55.9532,108.9288,106.3756
ENSG00000156150,ALX3,26.6517,14.2362,13.644,8.5718,10.7413,4.8322,30.4589,27.5808,39.408,42.1945,15.0759,7.9722,20.9442,24.4806,42.9142
ENSG00000156162,DPY19L4,1660.6172,851.032,619.1537,389.4311,632.489,596.9424,863.8149,499.6601,2712.3645,1212.6558,493.7551,1009.5528,522.2248,815.1039,1106.0451
ENSG00000156170,NDUFAF6,2102.766,1035.9485,748.2481,682.9545,1019.4057,469.2973,318.4517,403.6444,1133.7261,725.489,356.0576,471.7301,323.4788,471.71,578.6483
ENSG00000156171,DRAM2,10384.5134,5580.5491,3831.8958,3727.4275,4960.8293,7664.253,2845.4301,2857.9448,12291.5909,5455.9514,8217.8738,3266.022,2459.6278,4109.8442,4676.0979
ENSG00000156172,C8orf37,1050.3499,627.7327,242.2019,273.3487,407.8504,135.8291,182.7573,77.2947,528.15,137.6882,149.6685,168.6926,129.9733,276.9418,290.4578
ENSG00000156194,PPEF2,294.0602,154.3656,120.9703,115.7591,113.1936,24.9,92.8499,48.4905,272.6413,107.0629,54.4501,80.632,47.9924,88.5078,92.6781
ENSG00000156206,CFAP161,121.8988,69.0516,68.5877,53.5289,47.279,8.9402,38.9053,33.6796,130.6092,36.3482,53.9691,19.6181,15.2218,44.2627,40.0946
ENSG00000156218,ADAMTSL3,1872.3703,946.312,559.2303,633.4555,445.2344,29.8606,338.2204,84.2193,1030.5808,521.7844,162.483,148.3106,78.7006,161.8564,334.8886
ENSG00000156219,ART3,196.0381,75.9761,60.3295,54.754,71.7093,7.0077,57.7336,20.5404,142.0687,78.2909,15.3376,37.128,28.2066,41.9323,44.7225
ENSG00000156222,SLC28A1,234.215,106.2831,86.387,99.4307,290.0585,59.24,78.6834,113.0594,184.567,101.895,73.7597,137.635,138.0528,206.8859,57.7082
ENSG00000156232,WHAMM,2652.5203,1244.3581,1234.1623,1119.7905,1357.9203,1354.9142,931.636,3321.5203,3571.9862,1574.7629,3912.7782,1779.6622,2273.6887,2197.9709,1512.9644
ENSG00000156234,CXCL13,76.1125,24.6632,19.7777,14.585,22.6071,5.9996,47.9751,10.5054,56.8176,30.4425,8.3232,49.3079,7.7978,13.2227,39.1954
ENSG00000156239,N6AMT1,1309.8849,753.256,492.0762,514.0294,646.2656,246.8157,410.4911,360.484,1622.4014,753.7583,402.1419,449.48,438.4932,853.5361,817.0815
ENSG00000156253,RWDD2B,549.6484,324.1346,192.0826,179.6731,269.8825,426.4467,385.5198,336.7717,1057.2563,435.6325,211.6469,279.9855,198.1236,384.7336,281.6686
ENSG00000156256,USP16,6451.1492,3377.3788,2432.7305,2014.1298,2893.8922,1404.2256,3008.263,2881.2455,8564.3345,3986.2152,3088.4312,2594.2458,2610.4672,3154.1256,3311.9809
ENSG00000156261,CCT8,6608.6708,3958.4427,2170.3717,2495.579,3229.0817,4574.0884,5043.2503,5006.799,12074.6495,8378.3119,6070.1223,4261.8913,4546.4049,5048.1563,4152.8852
ENSG00000156265,MAP3K7CL,853.6641,423.1347,418.128,392.7375,394.695,551.1036,242.8285,208.2733,1255.5809,607.343,216.0109,240.5347,751.2903,411.495,104.2693
ENSG00000156269,NAA11,210.7158,112.9488,50.6414,62.5414,103.3606,35.2889,39.3976,28.5673,135.0628,73.5004,24.7549,16.5082,14.9707,25.1077,35.2444
ENSG00000156273,BACH1,3833.6475,2136.923,1999.1105,1408.0778,2127.5332,1846.6721,3164.6333,8242.5865,9325.6489,3490.6833,4204.8295,6858.4465,7946.5702,4428.9001,5528.9146
ENSG00000156282,CLDN17,50.0169,18.5923,21.849,15.4787,25.4619,0.9999,16.872,15.3244,27.0954,16.3098,6.2904,15.5215,15.0005,18.0008,14.0575
ENSG00000156284,CLDN8,122.0936,67.2805,38.486,31.4936,69.3173,5.2567,34.2101,11.7566,70.8139,37.3231,14.373,20.2901,14.4058,23.5162,32.2523
ENSG00000156298,TSPAN7,150.9309,73.7515,42.85,62.8924,55.9543,9.2823,57.4103,24.9702,131.0481,56.5521,20.3046,22.962,14.4289,38.5187,44.2182
ENSG00000156299,TIAM1,494.6854,218.3946,138.0599,150.4739,272.8896,91.8518,237.5797,558.5625,394.0343,244.9072,125.9453,566.1421,647.932,709.5777,180.2432
ENSG00000156304,SCAF4,9616.2756,4994.9005,3140.0128,2866.8154,4552.1476,2210.3651,2229.8108,3402.4574,6545.8749,3792.1856,4234.3397,3213.3298,2574.9021,3568.5448,2815.7148
ENSG00000156313,RPGR,1508.5343,803.5541,525.4704,457.6287,705.3462,205.1594,333.803,478.3202,966.6333,536.1595,1449.6461,613.4115,1036.713,545.1884,575.3016
ENSG00000156345,CDK20,383.6712,226.1587,148.9023,124.2334,189.0489,21.5786,107.9392,92.0401,390.1185,149.6331,59.4297,120.9951,130.7647,144.4502,87.4363
ENSG00000156374,PCGF6,606.3279,309.5834,209.3444,147.7967,304.0095,585.9566,275.951,506.8256,738.94,342.5688,170.1995,362.9194,414.62,395.057,312.3739
ENSG00000156381,ANKRD9,302.1797,165.997,137.8044,91.9734,154.4192,48.9655,105.6486,1043.0373,466.7857,147.2142,99.8173,158.6773,119.6049,129.7867,73.6997
ENSG00000156384,SFR1,401.3888,229.096,115.7022,91.6553,116.9761,202.021,349.4697,243.6753,984.1455,334.4113,304.7566,244.4942,257.361,341.4202,387.2445
ENSG00000156395,SORCS3,241.1887,133.2977,94.1487,73.8633,114.2706,20.3354,74.2572,62.1334,190.6128,84.3782,41.2644,73.4555,46.5348,55.6265,64.6718
ENSG00000156398,SFXN2,1411.1659,801.1802,455.969,488.0993,664.7992,392.8268,413.8584,294.072,937.2754,383.801,320.4638,397.4025,315.3897,446.0479,387.8085
ENSG00000156411,C14orf2,1737.9419,788.4499,628.6987,558.845,812.1758,1857.4415,1246.4194,1185.9887,2972.091,1753.4749,889.1254,1186.8178,945.6355,1242.9648,946.9847
ENSG00000156413,FUT6,211.0172,103.599,111.5009,81.0784,116.5402,10.5554,54.9242,52.3615,194.7031,90.6924,58.3759,61.5179,45.8172,50.8597,61.0858
ENSG00000156414,TDRD9,401.1387,116.1908,84.5583,80.0085,117.5719,15.4522,63.7849,44.6539,252.2944,98.8499,30.9137,56.0482,31.0318,74.8722,72.4093
ENSG00000156427,FGF18,69.8057,46.9096,31.4041,27.0012,34.194,4.0053,25.1771,20.8557,71.3233,41.3905,12.9985,14.2193,19.1599,24.2195,27.5029
ENSG00000156453,PCDH1,256.2155,126.9315,90.8049,90.7882,81.7432,42.2549,96.3128,84.967,219.9808,135.1144,65.727,63.6753,39.6483,125.7576,111.196
ENSG00000156463,SH3RF2,367.9622,185.1648,132.2476,112.3965,151.6483,18.0723,87.1457,49.5388,229.5822,130.5326,41.1064,70.4203,53.2545,67.6096,76.352
ENSG00000156466,GDF6,207.3804,103.1539,67.0522,47.5413,67.0701,15.8946,54.3376,33.2897,161.1268,59.6154,34.4589,34.1116,30.1977,47.374,47.7922
ENSG00000156467,UQCRB,6789.299,3154.8638,2747.6439,2610.2732,4336.3753,5966.5342,4021.8543,4204.9174,9084.7039,4700.7569,2702.6253,3903.1777,3770.9971,4380.7685,3443.7165
ENSG00000156469,MTERF3,1019.1648,485.1132,335.2768,290.8553,359.5494,281.1688,503.8418,674.4886,1203.0628,852.3214,589.9329,466.0495,545.7904,573.7365,513.1771
ENSG00000156471,PTDSS1,6706.8281,3619.8789,2402.5159,1905.0123,3700.175,6466.1275,2707.7219,3824.4375,9251.6668,4457.6794,3891.1748,3672.4756,2993.7456,3116.8568,4107.3234
ENSG00000156475,PPP2R2B,915.2803,445.6065,309.0603,276.0293,459.3664,131.3697,246.57,222.6168,657.3999,253.9617,129.7456,277.2998,152.2058,318.5764,247.9181
ENSG00000156482,RPL30,69707.1196,32113.6517,28714.3234,24880.0387,41511.24,74689.4813,20585.4121,36400.0807,69891.5135,40218.6727,35306.0611,25276.0214,34162.1228,35200.9168,28245.8
ENSG00000156486,KCNS2,345.2061,139.0836,126.5343,80.7773,172.0456,26.4421,86.8685,77.9287,270.8086,140.0732,57.6566,63.406,66.8792,77.1369,96.2931
ENSG00000156500,FAM122C,1240.7013,611.3175,439.0156,385.8323,600.7868,259.173,332.2462,294.9481,878.3831,381.8438,247.5563,332.9233,248.8666,390.3456,301.2082
ENSG00000156502,SUPV3L1,2039.2449,1021.0201,785.3611,708.6225,1100.3737,508.7668,804.1017,1091.7085,2113.8194,1112.0291,1183.2318,911.4311,989.2965,966.5839,745.5943
ENSG00000156504,FAM122B,6707.386,3540.12,2394.3531,1748.2594,2843.6579,2313.0628,2328.4833,1745.3308,8508.5501,3752.7929,1666.6809,2367.9581,1503.0838,2886.4278,3301.5963
ENSG00000156508,EEF1A1,766598.4677,375223.148,335199.5881,245905.9625,1424706.5486,3833789.7886,414686.732,1831302.7673,1037083.1455,637402.6376,1522419.0754,1251169.9936,1511731.1357,1462147.8111,396469.9029
ENSG00000156509,FBXO43,202.4004,118.3679,66.5781,59.4781,71.4735,10.0145,61.4612,27.8455,178.9277,84.6962,247.1265,46.3006,12.0892,43.4563,46.7339
ENSG00000156510,HKDC1,163.8036,64.2936,45.8201,58.0006,59.7372,23.4399,69.0158,37.9037,173.3994,65.7158,26.4886,41.3803,45.0223,62.7885,46.8932
ENSG00000156515,HK1,3774.9572,2114.1619,1751.0239,1642.066,2110.0834,3030.0777,3885.4438,3683.8615,8652.551,4227.258,4422.6747,3601.9768,2389.9375,5202.1617,2248.701
ENSG00000156521,TYSND1,3112.1826,1509.1728,1287.7705,1159.9798,1811.7721,974.5564,1159.1127,942.2503,3956.7653,1609.2768,1591.7248,1418.3126,976.0616,1904.3482,1264.39
ENSG00000156531,PHF6,4922.5061,2533.9754,2071.0261,1332.5467,2023.7386,1582.4773,3776.7521,2351.939,9611.7015,4296.6675,2954.7355,3167.5925,2843.2901,2911.6036,3482.4222
ENSG00000156535,CD109,671.6448,352.5826,236.8361,189.5988,278.6865,90.9788,259.3021,282.2068,451.0753,254.4784,151.6436,205.1558,179.0803,161.155,207.8391
ENSG00000156564,LRFN2,98.6196,50.4036,28.5186,30.0363,43.939,21.2076,68.3459,50.3994,150.0562,69.2351,20.1073,53.6651,40.9106,38.1771,57.9189
ENSG00000156574,NODAL,131.8383,77.3081,47.7908,50.0148,68.6776,4.7184,24.1768,23.2634,49.9519,35.1979,28.0005,28.7009,21.5774,22.1811,23.9609
ENSG00000156575,PRG3,24.2463,7.5791,6.2545,9.2165,12.2179,0,6.1701,4.0007,35.6981,13.2497,4.2984,5.0009,0,3.0631,11.1826
ENSG00000156587,UBE2L6,2419.9388,1420.6433,1109.8935,897.4833,1348.7572,2844.8563,4788.8949,4690.7272,3767.2599,1838.7884,1770.9086,3223.2663,1964.087,2591.0804,1830.9703
ENSG00000156599,ZDHHC5,4089.9195,2095.9864,1522.1681,1256.6356,2124.6043,2316.0288,2540.442,4757.6508,6472.5415,4006.6775,3014.366,3526.5723,3818.47,3939.4846,2445.2963
ENSG00000156603,MED19,337.5355,169.8856,131.6663,130.9058,165.6128,207.7846,296.2011,574.16,712.9808,401.3073,340.2626,312.9688,421.1546,440.1484,223.4468
ENSG00000156639,ZFAND3,2512.0141,1299.0822,916.0052,756.4616,1225.1364,2516.683,1997.4848,3180.5969,4939.3886,2774.356,2993.1122,1807.6907,1777.8475,2322.2874,1712.5813
ENSG00000156642,NPTN,1887.8378,1048.4638,817.3839,507.5272,824.3315,2041.1309,1951.9838,1573.7162,4559.7322,2737.4078,1340.1769,1995.48,1527.6193,2451.5894,2303.5363
ENSG00000156650,KAT6B,2590.0638,1204.6408,862.4992,770.5806,1225.5757,1144.3356,1502.8852,1717.6875,4265.9695,2141.4986,1204.5338,2265.9971,1082.9842,2040.8281,2267.5475
ENSG00000156671,SAMD8,4557.4645,2524.0837,1843.7549,1612.5071,2446.0208,1031.2723,1522.9248,1554.3866,3516.0484,1808.3242,1634.5784,1615.3133,1781.2089,1209.0099,1347.6175
ENSG00000156675,RAB11FIP1,5279.5084,2174.6715,1926.7083,2127.5682,2221.0776,1890.2373,8892.5591,6464.512,14865.9647,8985.0523,13610.4002,4102.6711,2175.1091,6632.8968,4426.3146
ENSG00000156687,UNC5D,497.2265,247.5042,161.842,120.6687,207.8161,16.1503,163.93,70.0824,358.4119,202.7099,64.154,93.7875,73.9034,82.4841,110.9117
ENSG00000156689,GLYATL2,98.9948,45.6696,46.9549,20.2112,45.0204,170.3919,20.7976,37.4032,262.7517,68.9371,41.7984,23.7057,10.0609,79.5673,45.2109
ENSG00000156697,UTP14A,1364.2669,785.7753,492.0059,504.244,733.4233,591.8647,869.58,996.459,2394.1764,1075.5786,824.8022,882.2077,928.2349,1216.9319,824.0731
ENSG00000156709,AIFM1,1248.8137,663.6804,478.8512,455.1824,699.0821,944.4714,1053.6943,949.1661,2402.8684,1184.3123,784.7563,784.986,695.8976,1189.8267,770.0402
ENSG00000156711,MAPK13,5941.3264,3345.5525,1953.296,1895.3605,3304.7238,4427.086,1308.7423,416.0116,3806.2322,1365.0866,3352.7742,921.6164,358.773,2569.2695,1716.5523
ENSG00000156735,BAG4,1064.5357,518.552,307.8583,256.9352,497.3042,327.7151,659.5471,724.214,1583.6356,795.6333,600.6823,795.748,763.7745,790.1059,692.3973
ENSG00000156738,MS4A1,256227.7587,117662.1688,60304.6582,77823.547,106751.6615,12354.7669,29524.4994,24887.4524,48899.5216,30453.2298,83169.4157,114217.1828,54098.166,19596.636,22495.9426
ENSG00000156787,TBC1D31,1226.6061,546.2106,415.3228,321.6184,603.7978,246.4235,382.3226,283.9129,1069.8165,445.656,226.7012,547.2381,298.3993,510.2152,369.9773
ENSG00000156795,WDYHV1,380.4574,158.0992,114.4373,121.9201,166.1519,251.8939,180.1998,132.9907,375.0719,200.9203,182.0093,153.8365,115.3007,187.5961,179.0171
ENSG00000156802,ATAD2,1849.2692,955.6462,685.3226,613.3433,808.7571,544.2294,1127.0639,1173.49,3518.215,1233.1016,1522.475,926.152,1189.1322,1496.1201,1346.3339
ENSG00000156804,FBXO32,898.2192,445.8876,375.3751,228.6069,460.5562,387.1238,470.2261,701.489,2418.3032,1328.2297,682.8484,852.6721,505.3205,1145.1451,1256.536
ENSG00000156831,NSMCE2,701.6515,408.3641,224.693,241.0034,361.3555,397.3167,593.6287,523.3584,1227.8244,574.4038,543.0889,486.7908,668.9983,540.8311,436.1252
ENSG00000156853,ZNF689,564.3744,243.1129,281.8736,201.8651,325.9637,563.4833,622.4013,1092.6504,1718.517,831.7787,767.7555,624.8619,682.8596,936.3612,718.2717
ENSG00000156858,PRR14,3593.3871,1984.2775,1369.209,1194.4162,2204.6583,2210.58,1693.7291,3034.4549,4309.7466,2052.8416,2882.7748,2607.4333,2267.1221,2796.3332,1815.2684
ENSG00000156860,FBRS,8682.8209,4572.3034,4127.925,3340.0178,5768.4231,7565.4716,4886.4966,10646.3826,11068.5028,5969.7497,10309.1361,6728.9656,7206.6016,6924.7794,3866.9148
ENSG00000156869,FRRS1,230.759,106.6223,119.5901,91.2395,98.2809,49.2971,110.7928,29.6509,208.3498,109.8671,34.0332,26.6254,66.8115,117.9615,103.4144
ENSG00000156873,PHKG2,2579.7852,1286.8561,1069.4117,792.4196,1442.5839,1220.7159,1444.9169,2102.0821,3884.9539,2275.9937,1308.8601,1573.471,1601.1769,2174.5246,1222.5622
ENSG00000156875,MFSD14A,2934.9451,1475.9184,1097.5712,872.8834,1356.4951,1980.3985,1820.0735,2564.1135,4858.9673,2919.7336,2861.4083,2583.4409,2238.3719,2031.236,2225.1738
ENSG00000156876,SASS6,1052.3827,626.0551,356.5129,313.2846,463.2295,200.2467,348.0189,338.5129,1097.6487,636.6637,241.543,423.1646,417.3101,433.9045,627.8641
ENSG00000156885,COX6A2,10.6722,8.0265,0,5.248,6.397,0,4.4364,0,14.8327,5.8821,3.0031,4.0042,0,1.0011,8.7013
ENSG00000156886,ITGAD,219.3659,118.2534,103.3373,67.3606,165.6212,15.5129,86.8525,74.7676,203.8563,78.0086,117.7414,93.6473,71.8263,56.3968,94.0765
ENSG00000156920,ADGRG4,615.6999,299.4773,190.0337,172.187,348.9858,63.4118,162.8568,81.8925,413.0296,192.131,119.9406,137.8148,102.4317,150.5919,125.2707
ENSG00000156925,ZIC3,122.2175,58.4691,59.7581,35.4799,61.688,9.997,44.3633,13.5967,126.1704,51.0297,13.925,12.9538,13.9368,27.4802,27.2937
ENSG00000156928,MALSU1,671.3236,332.6048,220.4708,251.0693,344.5097,673.5664,427.3703,486.3277,1196.7106,587.7667,668.5181,440.2887,370.2524,455.9379,373.4316
ENSG00000156931,VPS8,3745.0975,1980.6811,1293.802,1295.4498,1769.5784,1384.5849,1778.6651,1542.3696,7760.979,3243.8768,1481.4136,1986.8137,1441.8272,2239.7447,2111.0688
ENSG00000156958,GALK2,795.0112,379.242,261.7414,281.9423,338.6498,281.9854,504.6008,326.3865,1202.7617,561.5343,518.411,414.4752,333.4484,453.9645,427.2054
ENSG00000156959,LHFPL4,343.4373,134.842,102.7789,107.6836,155.2829,24.3673,76.4754,80.5857,299.5795,120.7756,36.2136,83.6098,67.0058,74.3926,74.8495
ENSG00000156966,B3GNT7,624.61,419.6581,261.0853,272.1169,371.5965,57.6785,215.8221,1139.4865,617.4343,457.7946,100.6327,760.012,1721.0915,182.5713,137.9939
ENSG00000156968,MPV17L,4986.7501,2717.979,1322.4649,1037.5704,6547.6088,526.5424,574.1615,906.2283,1094.0118,684.5888,665.9221,3229.2713,1077.9223,1836.1389,463.2103
ENSG00000156970,BUB1B,279.4208,123.5095,78.6624,93.976,100.2356,117.0768,116.9613,192.3702,946.3459,232.895,102.3572,90.0628,46.6591,282.9153,326.6686
ENSG00000156973,PDE6D,1266.5768,575.7718,407.7775,376.6858,611.0418,919.9158,517.8827,860.1226,1436.6463,639.4773,597.4818,785.472,621.5248,724.8829,553.4463
ENSG00000156976,EIF4A2,60584.9638,31478.7212,20824.3666,21307.8055,34854.4692,29075.7578,18742.9492,26984.1728,62157.4438,37216.1285,27410.9403,19878.0506,23027.0355,25264.9309,24535.9723
ENSG00000156983,BRPF1,2302.3837,1173.8947,881.0534,668.0115,1261.7397,1230.6167,1089.5848,2401.3306,3060.2479,1686.2953,1505.7652,1700.4264,1717.1089,2036.6274,1223.6953
ENSG00000156990,RPUSD3,1732.8755,923.0029,661.3797,579.1302,947.2208,1001.6578,743.2804,857.7658,1865.9393,767.7385,868.9081,884.2185,878.5577,1019.219,579.1713
ENSG00000157005,SST,29.1336,7.9959,5.0971,8.8912,11.7987,1.0003,8.6831,3.0035,13.3432,12.5353,4.5693,3.0012,1.17,3.0398,5.1617
ENSG00000157014,TATDN2,5139.1827,2905.8593,2374.3767,1769.6285,3143.9178,5455.8022,3281.243,3944.0833,9050.2289,3376.9309,3736.9824,3384.6365,4969.5123,3601.0315,3361.8885
ENSG00000157017,GHRL,205.7491,136.4159,64.6259,56.6789,130.3535,21.2525,51.3279,39.315,135.7397,83.4182,38.5716,71.9223,49.4068,52.8219,42.3638
ENSG00000157020,SEC13,2640.6274,1339.6848,1033.8175,851.9419,1392.7132,1810.0189,1910.3336,2787.5374,3920.3155,2134.6146,2060.3193,1588.5304,1770.3107,2224.8409,1259.954
ENSG00000157036,EXOG,2010.3859,1081.1048,657.6694,762.5236,1072.9066,247.5477,580.2676,557.1046,1794.7756,757.5578,439.2301,452.443,505.5312,717.1002,576.4187
